Episode,TotalReward,State,Action,Player's Hand,Dealer's Card,Usable Ace,Player's Hand (%),Dealer's Card (%),Usable Ace (%)
201,-1.0,"[9, 4, 0]",1,-0.2603681931893031,0.33255650599797565,-0.01993473122517268,42.484161990307726,54.26309680413447,3.2527412055578067
201,-1.0,"[15, 4, 0]",0,-0.015875250101089478,0.09692433476448059,-0.27807164192199707,4.061503895173498,24.796999144978653,71.14149695984786
202,-1.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
203,-1.0,"[12, 6, 0]",1,-0.37705957020322484,0.2715973195930322,-0.01993473122517268,56.39609566556912,40.62230381800237,2.981600516428508
204,1.0,"[20, 10, 0]",0,0.9128134697675705,-0.17965246737003326,-0.27807164192199707,66.60258600088153,13.108175223717867,20.28923877540059
205,-1.0,"[14, 8, 0]",1,-0.46614738429586094,0.1848836032052835,-0.01993473122517268,69.47409849503798,27.554850873192887,2.9710506317691525
206,1.0,"[9, 10, 0]",1,-0.20888149614135423,0.030106068899234135,-0.01993473122517268,80.67342950139592,11.62745322957158,7.699117269032491
206,1.0,"[19, 10, 0]",0,0.6518058143556118,-0.3040330447256565,-0.27807164192199707,52.82439964856794,24.639797171549635,22.53580317988243
207,0.0,"[10, 10, 0]",1,-0.18884939203659692,0.10602736224730809,-0.01993473122517268,59.98808834157081,33.679635949702586,6.332275708726597
207,0.0,"[13, 10, 0]",1,-0.406768328199784,0.05826722954710325,-0.01993473122517268,83.87489655540912,12.014597774763917,4.110505669826953
207,0.0,"[20, 10, 0]",0,0.9128134697675705,-0.17965246737003326,-0.27807164192199707,66.60258600088153,13.108175223717867,20.28923877540059
208,-1.0,"[14, 2, 0]",1,-0.6741623642543951,0.3364944097896417,-0.01993473122517268,65.4150903444805,32.65060968086896,1.934299974650515
208,-1.0,"[16, 2, 0]",0,-0.045949459075927734,0.1282961368560791,-0.27807164192199707,10.158679623605018,28.364193561309666,61.47712681508531
209,0.0,"[20, 10, 0]",0,0.9128134697675705,-0.17965246737003326,-0.27807164192199707,66.60258600088153,13.108175223717867,20.28923877540059
210,-1.0,"[14, 9, 0]",1,-0.48008178795377415,0.10733906303842862,-0.01993473122517268,79.04459957395281,17.673182923016498,3.2822175030306955
210,-1.0,"[17, 9, 0]",0,0.301050528883934,-0.29437775909900665,-0.27807164192199707,34.46486010785337,33.70094822229047,31.83419166985616
211,-1.0,"[15, 1, 0]",0,-0.2837335169315338,-0.047012537717819214,-0.27807164192199707,46.60401931964568,7.721940078709523,45.6740406016448
212,-1.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
213,0.0,"[18, 5, 1]",0,0.49346783260504407,0.01265856126944224,-0.13497435053189596,76.97196375305464,1.974504222602837,21.053532024342516
214,0.0,"[20, 10, 0]",0,0.9128134697675705,-0.17965246737003326,-0.27807164192199707,66.60258600088153,13.108175223717867,20.28923877540059
215,-1.0,"[14, 10, 0]",1,-0.48290658618013066,0.03773342942198118,-0.01993473122517268,89.33206536457409,6.980242721925954,3.687691913499965
215,-1.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
216,1.0,"[8, 6, 0]",1,-0.1288717451194922,0.29018620525797206,-0.01993473122517268,29.356239983094532,66.10274326182046,4.541016755084997
216,1.0,"[19, 6, 1]",0,0.7195290178060532,-0.004318565130233765,-0.15458329021930695,81.9107160044687,0.491622649226814,17.597661346304488
217,1.0,"[20, 10, 1]",0,0.9594087588290373,-0.32880691935618717,-0.1665982467432817,65.94718007501787,22.601304106457857,11.45151581852427
218,1.0,"[12, 5, 0]",1,-0.4000657784442107,0.3029300508399804,-0.01993473122517268,55.33944756220177,41.90306336289635,2.757489074901887
218,1.0,"[13, 5, 0]",1,-0.4726978490749995,0.2867488240202268,-0.01993473122517268,60.650388430447634,36.79184830824448,2.5577632613078913
218,1.0,"[20, 5, 0]",0,0.7539653182029724,0.16436517238616943,-0.27807164192199707,63.01938936037066,13.738288149084282,23.242322490545053
219,1.0,"[8, 4, 0]",1,-0.19176018858949342,0.34116272007425624,-0.01993473122517268,34.68527424673394,61.7089636570458,3.605762096220263
219,1.0,"[19, 4, 1]",0,0.6019673744837443,0.09437247614065807,-0.09180272122224171,76.37797982074676,11.974036108662451,11.647984070590796
220,1.0,"[19, 7, 0]",0,0.7833705842494965,0.11537054181098938,-0.27807164192199707,66.56713842359986,9.803644636587313,23.629216939812828
221,-1.0,"[12, 8, 0]",1,-0.36832080657283467,0.17065487926205,-0.01993473122517268,65.89979276289944,30.533494108003435,3.566713129097146
222,1.0,"[14, 3, 0]",1,-0.6101775762314597,0.33818380751957494,-0.01993473122517268,63.01559686072403,34.9256598564257,2.0587432828502576
222,1.0,"[19, 3, 0]",0,0.4627944976091385,0.20124687254428864,-0.27807164192199707,49.123034251445816,21.361224180626973,29.51574156792721
223,1.0,"[10, 4, 0]",1,-0.30866652137289446,0.34014736705770093,-0.01993473122517268,46.15583678240377,50.86326267600949,2.9809005415867467
223,1.0,"[20, 4, 0]",0,0.6682415306568146,0.18239912390708923,-0.27807164192199707,59.203885058867336,16.159930610746883,24.636184330385785
224,-1.0,"[5, 9, 0]",1,-0.16036117697755495,-0.1279230775932471,-0.01993473122517268,52.02832543343254,41.50395773410456,6.467716832462895
224,-1.0,"[13, 9, 0]",1,-0.4288964482645194,0.10291994487245877,-0.01993473122517268,77.7336790677759,18.653327619665276,3.6129933125588334
225,0.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
226,-1.0,"[14, 10, 0]",1,-0.48290658618013066,0.03773342942198118,-0.01993473122517268,89.33206536457409,6.980242721925954,3.687691913499965
227,-1.0,"[15, 5, 0]",0,0.06513659656047821,0.07417844235897064,-0.27807164192199707,15.605815793921288,17.77211534623671,66.622068859842
228,0.0,"[12, 2, 0]",1,-0.533927662918965,0.36467380945881206,-0.01993473122517268,58.12810217219949,39.701626133883714,2.1702716939167868
228,0.0,"[17, 2, 0]",0,0.080616544932127,0.14791734144091606,-0.27807164192199707,15.91308038098965,29.197735354117775,54.88918426489258
229,1.0,"[14, 1, 0]",1,-0.8162731851140658,0.22801189621289572,-0.01993473122517268,76.70155878385115,21.42526323261115,1.8731779835376925
229,1.0,"[21, 1, 0]",0,0.48663485050201416,-0.011824101209640503,-0.27807164192199707,62.66782719079793,1.522683240889647,35.80948956831242
230,1.0,"[12, 7, 0]",1,-0.35013625274101895,0.24755373348792395,-0.01993473122517268,56.69077723836906,40.081578099457325,3.2276446621736232
230,1.0,"[21, 7, 0]",0,1.0847563594579697,0.14359129965305328,-0.27807164192199707,72.00892598190312,9.531960958983081,18.4591130591138
231,-1.0,"[13, 9, 0]",1,-0.4288964482645194,0.10291994487245877,-0.01993473122517268,77.7336790677759,18.653327619665276,3.6129933125588334
231,-1.0,"[14, 9, 0]",1,-0.48008178795377415,0.10733906303842862,-0.01993473122517268,79.04459957395281,17.673182923016498,3.2822175030306955
231,-1.0,"[15, 9, 0]",1,-0.5273815008501211,0.11082250749071439,-0.01993473122517268,80.13226834176159,16.838775903663304,3.0289557545751067
232,-1.0,"[15, 8, 0]",1,-0.535505703339974,0.16630844150980315,-0.01993473122517268,74.19557149187227,23.04242473008477,2.762003778042955
233,1.0,"[10, 9, 0]",1,-0.1838630304361383,0.17779455923785767,-0.01993473122517268,48.183105467869716,46.5928032353769,5.224091296753375
233,1.0,"[19, 9, 0]",0,0.7747242301702499,-0.089230015873909,-0.27807164192199707,67.83771176588327,7.813309384152362,24.348978849964368
234,-1.0,"[14, 9, 0]",1,-0.48008178795377415,0.10733906303842862,-0.01993473122517268,79.04459957395281,17.673182923016498,3.2822175030306955
235,-1.0,"[6, 4, 0]",1,-0.05441863710681597,0.3402398241062959,-0.01993473122517268,13.125791281514253,82.065945681668,4.80826303681774
235,-1.0,"[17, 4, 1]",0,0.288524283717076,0.03594007963935534,-0.10584042718013127,67.05114376191457,8.352237862502147,24.596618375583272
236,-1.0,"[13, 2, 0]",1,-0.6023062529663245,0.35274606322248775,-0.01993473122517268,61.77582097771006,36.17956404221951,2.044614980070426
236,-1.0,"[17, 2, 0]",0,0.080616544932127,0.14791734144091606,-0.27807164192199707,15.91308038098965,29.197735354117775,54.88918426489258
237,1.0,"[14, 7, 0]",1,-0.48977810765306157,0.2199671802421411,-0.01993473122517268,67.12231318098665,30.1457042098138,2.7319826091995605
237,1.0,"[19, 7, 0]",0,0.7833705842494965,0.11537054181098938,-0.27807164192199707,66.56713842359986,9.803644636587313,23.629216939812828
238,1.0,"[14, 5, 0]",0,-0.038824260234832764,0.05171048641204834,-0.27807164192199707,10.532714960684416,14.028646278436833,75.43863876087875
239,1.0,"[13, 6, 0]",1,-0.44005992139379185,0.2650478122135003,-0.01993473122517268,60.69436519079973,36.55617775087764,2.749457058322644
239,1.0,"[16, 6, 0]",0,0.2593464218080044,0.07277190312743187,-0.27807164192199707,42.50257065740953,11.926106143996059,45.57132319859441
240,1.0,"[9, 7, 0]",1,-0.16979882369438806,0.2582940136392911,-0.01993473122517268,37.899190945006254,57.651366068863275,4.449442986130461
240,1.0,"[19, 7, 0]",0,0.7833705842494965,0.11537054181098938,-0.27807164192199707,66.56713842359986,9.803644636587313,23.629216939812828
241,1.0,"[14, 7, 0]",1,-0.48977810765306157,0.2199671802421411,-0.01993473122517268,67.12231318098665,30.1457042098138,2.7319826091995605
241,1.0,"[21, 7, 0]",0,1.0847563594579697,0.14359129965305328,-0.27807164192199707,72.00892598190312,9.531960958983081,18.4591130591138
242,-1.0,"[9, 10, 0]",1,-0.20888149614135423,0.030106068899234135,-0.01993473122517268,80.67342950139592,11.62745322957158,7.699117269032491
242,-1.0,"[18, 10, 0]",0,0.39533406496047974,-0.4230231046676636,-0.27807164192199707,36.05651920087298,38.58190337679926,25.36157742232777
243,1.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
243,1.0,"[16, 10, 0]",0,0.1626867949962616,-0.4176813066005707,-0.27807164192199707,18.951451889842886,48.65586778268836,32.39268032746875
244,1.0,"[11, 3, 0]",1,-0.4164088030035297,0.36287643605222303,-0.01993473122517268,52.101901665090054,45.40382492252692,2.4942734123830306
244,1.0,"[21, 3, 0]",0,0.7749655097723007,0.24025286734104156,-0.27807164192199707,59.92202045681485,18.576874777108802,21.50110476607635
245,-1.0,"[16, 10, 0]",0,0.1626867949962616,-0.4176813066005707,-0.27807164192199707,18.951451889842886,48.65586778268836,32.39268032746875
246,1.0,"[10, 7, 0]",1,-0.23842212713013092,0.24555989944686493,-0.01993473122517268,47.31379209733138,48.73025071003269,3.955957192635933
246,1.0,"[20, 7, 0]",0,0.9346602857112885,0.13003316521644592,-0.27807164192199707,69.60713312316395,9.683984630586306,20.708882246249754
247,-1.0,"[17, 3, 0]",0,0.15269936248660088,0.15967769548296928,-0.27807164192199707,25.861579933132766,27.043449416061588,47.09497065080564
248,1.0,"[11, 7, 0]",1,-0.30149829636017483,0.23917084683974585,-0.01993473122517268,53.78098691689659,42.66307418674527,3.5559388963581475
248,1.0,"[21, 7, 0]",0,1.0847563594579697,0.14359129965305328,-0.27807164192199707,72.00892598190312,9.531960958983081,18.4591130591138
249,-1.0,"[15, 2, 0]",0,-0.14567311108112335,0.11511664092540741,-0.27807164192199707,27.03350299770126,21.362940864283917,51.60355613801483
250,1.0,"[11, 6, 0]",1,-0.2941468299056093,0.2974892168616255,-0.01993473122517268,48.09693996027735,48.64346492129465,3.259595118428004
250,1.0,"[15, 6, 0]",0,0.13080896064639091,0.03077859804034233,-0.27807164192199707,29.752353747011167,7.000558159075895,63.24708809391294
251,-1.0,"[16, 8, 0]",0,0.21161751449108124,-0.18174077570438385,-0.27807164192199707,31.51743828633189,27.06772025060532,41.41484146306279
252,-1.0,"[13, 10, 1]",1,-0.3264054184158643,0.0005393202106157938,0.2885879601041476,53.02812004772265,0.0876184501210087,46.88426150215633
252,-1.0,"[16, 10, 1]",1,-0.5032209952672323,-0.013410841425259909,0.293240229288737,62.13586273747287,1.6559209767300131,36.208216285797114
252,-1.0,"[14, 10, 0]",1,-0.48290658618013066,0.03773342942198118,-0.01993473122517268,89.33206536457409,6.980242721925954,3.687691913499965
253,-1.0,"[12, 3, 0]",1,-0.4791292470569412,0.35717683502783376,-0.01993473122517268,55.95730075103334,41.71453047736707,2.328168771599606
254,-1.0,"[7, 6, 0]",1,-0.07428755487004916,0.28058650468786556,-0.01993473122517268,19.82012073805427,74.86123900713125,5.318640254814482
254,-1.0,"[13, 6, 0]",1,-0.44005992139379185,0.2650478122135003,-0.01993473122517268,60.69436519079973,36.55617775087764,2.749457058322644
255,-1.0,"[13, 4, 0]",1,-0.5046433123449484,0.3143293795486291,-0.01993473122517268,60.15482739071132,37.46889953364195,2.376273075646733
256,1.0,"[20, 10, 0]",0,0.9128134697675705,-0.17965246737003326,-0.27807164192199707,66.60258600088153,13.108175223717867,20.28923877540059
257,-1.0,"[12, 4, 0]",1,-0.4409024926523368,0.32161935543020564,-0.01993473122517268,56.34849323427365,41.10379590836351,2.547710857362858
258,1.0,"[17, 5, 0]",0,0.30483873188495636,0.12039162218570709,-0.27807164192199707,43.343931002882805,17.118054956716414,39.53801404040078
259,-1.0,"[17, 3, 0]",0,0.15269936248660088,0.15967769548296928,-0.27807164192199707,25.861579933132766,27.043449416061588,47.09497065080564
260,-1.0,"[10, 10, 0]",1,-0.18884939203659692,0.10602736224730809,-0.01993473122517268,59.98808834157081,33.679635949702586,6.332275708726597
260,-1.0,"[19, 10, 0]",0,0.6518058143556118,-0.3040330447256565,-0.27807164192199707,52.82439964856794,24.639797171549635,22.53580317988243
261,0.0,"[17, 7, 0]",0,0.4438072443008423,0.04433315992355347,-0.27807164192199707,57.92224835578325,5.786017088418779,36.29173455579796
262,-1.0,"[16, 1, 0]",0,-0.1892566978931427,-0.039079874753952026,-0.27807164192199707,37.37235938287124,7.717069674157144,54.91057094297162
263,-1.0,"[13, 1, 0]",1,-0.7572881306211153,0.23139249285062155,-0.01993473122517268,75.08195538513108,22.941599270036427,1.9764453448324801
264,-1.0,"[17, 1, 0]",0,-0.07137298583984375,-0.02814096212387085,-0.27807164192199707,18.90246549436568,7.4528697274672515,73.64466477816707
265,-1.0,"[18, 5, 0]",0,0.452314630150795,0.13682325184345245,-0.27807164192199707,52.15747955674893,15.77741573058034,32.065104712670724
266,1.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
266,1.0,"[16, 10, 0]",0,0.1626867949962616,-0.4176813066005707,-0.27807164192199707,18.951451889842886,48.65586778268836,32.39268032746875
267,0.0,"[17, 7, 0]",0,0.4438072443008423,0.04433315992355347,-0.27807164192199707,57.92224835578325,5.786017088418779,36.29173455579796
268,-1.0,"[14, 6, 0]",1,-0.5027421700457732,0.2579700214167436,-0.01993473122517268,64.40071118385788,33.04567198299822,2.5536168331438995
269,-1.0,"[13, 10, 0]",1,-0.406768328199784,0.05826722954710325,-0.01993473122517268,83.87489655540912,12.014597774763917,4.110505669826953
270,-1.0,"[18, 10, 0]",0,0.39533406496047974,-0.4230231046676636,-0.27807164192199707,36.05651920087298,38.58190337679926,25.36157742232777
271,-1.0,"[18, 9, 0]",0,0.5494850985705853,-0.17698745802044868,-0.27807164192199707,54.6999424598695,17.618683008914196,27.681374531216303
272,-1.0,"[12, 8, 0]",1,-0.36832080657283467,0.17065487926205,-0.01993473122517268,65.89979276289944,30.533494108003435,3.566713129097146
272,-1.0,"[13, 8, 0]",1,-0.4164154740671317,0.17901105557878813,-0.01993473122517268,67.67008268893345,29.090400543801515,3.239516767265052
273,-1.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
274,1.0,"[21, 1, 1]",0,0.5641929507255554,-0.04288762807846069,-0.048454076051712036,86.06607546167403,6.542389141562549,7.391535396763416
275,-1.0,"[12, 1, 0]",1,-0.6981812889377276,0.23404849072297415,-0.01993473122517268,73.32569959871262,24.580677818502206,2.093622582785176
275,-1.0,"[13, 1, 0]",1,-0.7572881306211153,0.23139249285062155,-0.01993473122517268,75.08195538513108,22.941599270036427,1.9764453448324801
275,-1.0,"[17, 1, 0]",0,-0.07137298583984375,-0.02814096212387085,-0.27807164192199707,18.90246549436568,7.4528697274672515,73.64466477816707
276,-1.0,"[4, 1, 0]",1,-0.18244085988650718,0.22443426617731652,-0.01993473122517268,42.74523110720355,52.584133741163875,4.670635151632572
276,-1.0,"[13, 1, 0]",1,-0.7572881306211153,0.23139249285062155,-0.01993473122517268,75.08195538513108,22.941599270036427,1.9764453448324801
277,-1.0,"[10, 10, 0]",1,-0.18884939203659692,0.10602736224730809,-0.01993473122517268,59.98808834157081,33.679635949702586,6.332275708726597
277,-1.0,"[14, 10, 0]",1,-0.48290658618013066,0.03773342942198118,-0.01993473122517268,89.33206536457409,6.980242721925954,3.687691913499965
278,-1.0,"[11, 2, 0]",1,-0.4740691768626372,0.36751145248611766,-0.01993473122517268,55.02736208287917,42.6587231411971,2.3139147759237266
278,-1.0,"[12, 2, 0]",1,-0.533927662918965,0.36467380945881206,-0.01993473122517268,58.12810217219949,39.701626133883714,2.1702716939167868
279,1.0,"[20, 5, 0]",0,0.7539653182029724,0.16436517238616943,-0.27807164192199707,63.01938936037066,13.738288149084282,23.242322490545053
280,-1.0,"[13, 10, 0]",1,-0.406768328199784,0.05826722954710325,-0.01993473122517268,83.87489655540912,12.014597774763917,4.110505669826953
280,-1.0,"[19, 10, 0]",0,0.6518058143556118,-0.3040330447256565,-0.27807164192199707,52.82439964856794,24.639797171549635,22.53580317988243
281,-1.0,"[12, 7, 0]",1,-0.35013625274101895,0.24755373348792395,-0.01993473122517268,56.69077723836906,40.081578099457325,3.2276446621736232
281,-1.0,"[14, 7, 0]",1,-0.48977810765306157,0.2199671802421411,-0.01993473122517268,67.12231318098665,30.1457042098138,2.7319826091995605
282,-1.0,"[19, 7, 0]",0,0.7833705842494965,0.11537054181098938,-0.27807164192199707,66.56713842359986,9.803644636587313,23.629216939812828
283,-1.0,"[15, 8, 0]",1,-0.535505703339974,0.16630844150980315,-0.01993473122517268,74.19557149187227,23.04242473008477,2.762003778042955
284,-1.0,"[18, 4, 0]",0,0.3663262575864792,0.1545926183462143,-0.27807164192199707,45.84863642312982,19.34849224009558,34.80287133677461
285,1.0,"[20, 2, 0]",0,0.5073128193616867,0.16946057975292206,-0.27807164192199707,53.13038216242229,17.74744303734887,29.122174800228834
286,-1.0,"[10, 10, 0]",1,-0.18884939203659692,0.10602736224730809,-0.01993473122517268,59.98808834157081,33.679635949702586,6.332275708726597
286,-1.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
287,-1.0,"[17, 3, 0]",0,0.15269936248660088,0.15967769548296928,-0.27807164192199707,25.861579933132766,27.043449416061588,47.09497065080564
288,-1.0,"[14, 6, 0]",1,-0.5027421700457732,0.2579700214167436,-0.01993473122517268,64.40071118385788,33.04567198299822,2.5536168331438995
289,1.0,"[21, 1, 1]",0,0.5641929507255554,-0.04288762807846069,-0.048454076051712036,86.06607546167403,6.542389141562549,7.391535396763416
290,0.0,"[11, 9, 0]",1,-0.27441389734546345,0.14393080895145735,-0.01993473122517268,62.61162944283243,32.83996387446351,4.548406682704063
290,0.0,"[18, 9, 0]",0,0.5494850985705853,-0.17698745802044868,-0.27807164192199707,54.6999424598695,17.618683008914196,27.681374531216303
291,0.0,"[14, 7, 0]",1,-0.48977810765306157,0.2199671802421411,-0.01993473122517268,67.12231318098665,30.1457042098138,2.7319826091995605
291,0.0,"[17, 7, 0]",0,0.4438072443008423,0.04433315992355347,-0.27807164192199707,57.92224835578325,5.786017088418779,36.29173455579796
292,-1.0,"[11, 10, 0]",1,-0.22549295673767725,0.1260709141691526,-0.01993473122517268,60.698197905346106,33.935770806576684,5.366031288077198
292,-1.0,"[13, 10, 0]",1,-0.406768328199784,0.05826722954710325,-0.01993473122517268,83.87489655540912,12.014597774763917,4.110505669826953
293,-1.0,"[9, 7, 0]",1,-0.16979882369438806,0.2582940136392911,-0.01993473122517268,37.899190945006254,57.651366068863275,4.449442986130461
293,-1.0,"[13, 7, 0]",1,-0.4140999602774779,0.24004086976250014,-0.01993473122517268,61.43227615317593,35.61038013482868,2.957343711995407
293,-1.0,"[14, 7, 0]",1,-0.48977810765306157,0.2199671802421411,-0.01993473122517268,67.12231318098665,30.1457042098138,2.7319826091995605
293,-1.0,"[16, 7, 0]",0,0.2603014446794987,-0.03222784027457237,-0.27807164192199707,45.61882612154167,5.648052562938109,48.733121315520215
294,-1.0,"[11, 10, 0]",1,-0.22549295673767725,0.1260709141691526,-0.01993473122517268,60.698197905346106,33.935770806576684,5.366031288077198
294,-1.0,"[16, 10, 0]",0,0.1626867949962616,-0.4176813066005707,-0.27807164192199707,18.951451889842886,48.65586778268836,32.39268032746875
295,-1.0,"[12, 5, 0]",1,-0.4000657784442107,0.3029300508399804,-0.01993473122517268,55.33944756220177,41.90306336289635,2.757489074901887
296,-1.0,"[6, 8, 0]",1,-0.1788522737721602,-0.007739974806706111,-0.01993473122517268,86.59995606475356,3.747682174043366,9.652361761203085
296,-1.0,"[16, 8, 0]",0,0.21161751449108124,-0.18174077570438385,-0.27807164192199707,31.51743828633189,27.06772025060532,41.41484146306279
297,1.0,"[9, 1, 0]",1,-0.5209371770421664,0.2416954537232717,-0.01993473122517268,66.56771063350538,30.88493917104756,2.5473501954470543
297,1.0,"[19, 1, 0]",0,0.20647094771265984,-0.018822986632585526,-0.27807164192199707,41.01809051857811,3.739426675174981,55.242482806246905
298,-1.0,"[13, 8, 0]",1,-0.4164154740671317,0.17901105557878813,-0.01993473122517268,67.67008268893345,29.090400543801515,3.239516767265052
299,1.0,"[15, 8, 0]",1,-0.535505703339974,0.16630844150980315,-0.01993473122517268,74.19557149187227,23.04242473008477,2.762003778042955
299,1.0,"[16, 8, 0]",0,0.21161751449108124,-0.18174077570438385,-0.27807164192199707,31.51743828633189,27.06772025060532,41.41484146306279
300,-1.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
301,1.0,"[11, 9, 0]",1,-0.27441389734546345,0.14393080895145735,-0.01993473122517268,62.61162944283243,32.83996387446351,4.548406682704063
301,1.0,"[21, 9, 0]",0,1.1701393574476242,0.03302009403705597,-0.27807164192199707,78.99775819291138,2.229233114538069,18.77300869255055
302,1.0,"[21, 7, 1]",0,1.1045957058668137,-0.006482407450675964,-0.1674642562866211,86.39492379191485,0.5070154579768197,13.098060750108337
303,-1.0,"[12, 8, 0]",1,-0.36832080657283467,0.17065487926205,-0.01993473122517268,65.89979276289944,30.533494108003435,3.566713129097146
304,1.0,"[21, 8, 1]",0,1.1837110370397568,-0.03945879638195038,-0.1662314534187317,85.1957636898098,2.839985593484044,11.964250716706152
305,-1.0,"[16, 9, 0]",1,-0.5827690276006857,0.10836164032419522,-0.01993473122517268,81.95716291318318,15.23933529232633,2.8035017944904843
306,1.0,"[18, 7, 1]",0,0.6480758438507715,-0.05893645187218984,-0.16002370913823447,74.7461282135016,6.797463028265476,18.456408758232907
307,-1.0,"[11, 2, 0]",1,-0.4740691768626372,0.36751145248611766,-0.01993473122517268,55.02736208287917,42.6587231411971,2.3139147759237266
307,-1.0,"[13, 2, 0]",1,-0.6023062529663245,0.35274606322248775,-0.01993473122517268,61.77582097771006,36.17956404221951,2.044614980070426
307,-1.0,"[16, 2, 0]",0,-0.045949459075927734,0.1282961368560791,-0.27807164192199707,10.158679623605018,28.364193561309666,61.47712681508531
308,0.0,"[13, 10, 0]",1,-0.406768328199784,0.05826722954710325,-0.01993473122517268,83.87489655540912,12.014597774763917,4.110505669826953
308,0.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
309,-1.0,"[9, 10, 0]",1,-0.20888149614135423,0.030106068899234135,-0.01993473122517268,80.67342950139592,11.62745322957158,7.699117269032491
309,-1.0,"[18, 10, 0]",0,0.39533406496047974,-0.4230231046676636,-0.27807164192199707,36.05651920087298,38.58190337679926,25.36157742232777
310,-1.0,"[12, 10, 0]",1,-0.3282814087967078,0.08030330513914426,-0.01993473122517268,76.6082875593544,18.739710891992004,4.652001548653599
311,1.0,"[21, 2, 1]",0,0.7261463751395544,0.11157706876595815,-0.08042104045550029,79.08846456175354,12.152452110368092,8.759083327878368
312,1.0,"[12, 9, 0]",1,-0.35179774339000386,0.12356780593593915,-0.01993473122517268,71.02716416767663,24.948058942838973,4.024776889484396
312,1.0,"[20, 9, 0]",0,0.9722582995891571,-0.02832302451133728,-0.27807164192199707,76.03769947162154,2.2150673610402496,21.747233167338212
313,1.0,"[20, 10, 0]",0,0.9128134697675705,-0.17965246737003326,-0.27807164192199707,66.60258600088153,13.108175223717867,20.28923877540059
314,-1.0,"[7, 7, 0]",1,-0.098289060095946,0.2056180958946546,-0.01993473122517268,30.350940991909663,63.49336018958316,6.155698818507171
314,-1.0,"[12, 7, 0]",1,-0.35013625274101895,0.24755373348792395,-0.01993473122517268,56.69077723836906,40.081578099457325,3.2276446621736232
314,-1.0,"[13, 7, 0]",1,-0.4140999602774779,0.24004086976250014,-0.01993473122517268,61.43227615317593,35.61038013482868,2.957343711995407
315,-1.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
316,1.0,"[17, 2, 0]",0,0.080616544932127,0.14791734144091606,-0.27807164192199707,15.91308038098965,29.197735354117775,54.88918426489258
317,1.0,"[12, 10, 1]",1,-0.2504480257630348,0.020939595997333527,0.2860584333539009,44.927759998534064,3.756344816726917,51.31589518473901
317,1.0,"[12, 10, 0]",1,-0.3282814087967078,0.08030330513914426,-0.01993473122517268,76.6082875593544,18.739710891992004,4.652001548653599
317,1.0,"[21, 10, 0]",0,1.1369106620550156,-0.09209321439266205,-0.27807164192199707,75.43820121800556,6.110723269679725,18.451075512314713
318,1.0,"[18, 10, 1]",1,-0.5945861339569092,0.021825328469276428,0.3334517180919647,62.59702935664507,2.2977339175701825,35.105236725784735
318,1.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
318,1.0,"[19, 10, 0]",0,0.6518058143556118,-0.3040330447256565,-0.27807164192199707,52.82439964856794,24.639797171549635,22.53580317988243
319,1.0,"[10, 7, 0]",1,-0.23842212713013092,0.24555989944686493,-0.01993473122517268,47.31379209733138,48.73025071003269,3.955957192635933
319,1.0,"[20, 7, 0]",0,0.9346602857112885,0.13003316521644592,-0.27807164192199707,69.60713312316395,9.683984630586306,20.708882246249754
320,-1.0,"[12, 10, 0]",1,-0.3282814087967078,0.08030330513914426,-0.01993473122517268,76.6082875593544,18.739710891992004,4.652001548653599
320,-1.0,"[17, 10, 0]",0,0.25384850800037384,-0.4334643930196762,-0.27807164192199707,26.295066546928602,44.900697467009,28.804235986062395
321,1.0,"[15, 6, 0]",0,0.13080896064639091,0.03077859804034233,-0.27807164192199707,29.752353747011167,7.000558159075895,63.24708809391294
322,0.0,"[15, 10, 0]",1,-0.5399711939195792,0.03145197903116544,-0.01993473122517268,91.31038751770001,5.318602965998253,3.3710095163017373
